user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
b'4267',b'Other',26,b'IN',b'Free',88,91,0.25,b'Mobile',33,0,1
b'4268',b'Female',18,b'AU',b'Student',237,76,0.57,b'Mobile',0,1,0
b'4269',b'Other',28,b'DE',b'Student',268,39,0.42,b'Web',0,1,0
b'4270',b'Male',54,b'US',b'Family',100,23,0.44,b'Web',0,1,0
b'4271',b'Female',36,b'CA',b'Premium',83,71,0.08,b'Mobile',0,1,0
b'4272',b'Female',28,b'US',b'Family',177,26,0.22,b'Desktop',0,1,0
b'4273',b'Other',40,b'UK',b'Premium',146,93,0.52,b'Desktop',0,1,0
b'4274',b'Other',19,b'UK',b'Premium',182,2,0.53,b'Desktop',0,1,1
b'4275',b'Female',33,b'CA',b'Premium',180,32,0.34,b'Desktop',0,1,0
b'4276',b'Female',52,b'PK',b'Premium',64,78,0.46,b'Desktop',0,1,0
b'4277',b'Male',23,b'FR',b'Free',115,85,0.16,b'Web',23,0,1
b'4278',b'Other',34,b'AU',b'Free',101,26,0.19,b'Mobile',46,0,0
b'4279',b'Male',22,b'PK',b'Student',185,11,0.17,b'Mobile',0,1,0
b'4280',b'Other',36,b'DE',b'Student',80,21,0.2,b'Web',0,1,0
b'4281',b'Male',52,b'US',b'Free',260,11,0.12,b'Web',11,0,0
b'4282',b'Other',21,b'FR',b'Free',269,86,0.16,b'Mobile',43,0,1
b'4283',b'Female',30,b'PK',b'Free',141,1,0.49,b'Web',13,0,0
b'4284',b'Female',51,b'FR',b'Family',291,72,0.33,b'Desktop',0,1,0
b'4285',b'Male',18,b'IN',b'Student',111,14,0.6,b'Mobile',0,1,0
b'4286',b'Other',43,b'AU',b'Premium',187,75,0.54,b'Desktop',0,1,0
b'4287',b'Male',45,b'AU',b'Free',202,21,0.14,b'Mobile',41,0,1
b'4288',b'Other',31,b'PK',b'Free',82,54,0.47,b'Web',6,0,0
b'4289',b'Female',20,b'AU',b'Free',286,53,0.45,b'Desktop',46,0,1
b'4290',b'Female',23,b'UK',b'Family',128,82,0.36,b'Desktop',0,1,0
b'4291',b'Other',18,b'CA',b'Free',235,36,0.19,b'Desktop',25,0,0
b'4292',b'Other',45,b'FR',b'Free',102,77,0.1,b'Mobile',22,0,0
b'4293',b'Male',22,b'AU',b'Family',149,91,0.48,b'Desktop',0,1,0
b'4294',b'Female',50,b'AU',b'Family',215,46,0.54,b'Web',0,1,0
b'4295',b'Other',49,b'PK',b'Premium',66,25,0.27,b'Mobile',0,1,0
b'4296',b'Female',50,b'CA',b'Free',272,60,0.32,b'Desktop',5,0,0
b'4297',b'Male',43,b'DE',b'Family',194,21,0.26,b'Desktop',0,1,0
b'4298',b'Male',25,b'AU',b'Family',38,38,0.46,b'Mobile',0,1,0
b'4299',b'Female',22,b'DE',b'Free',247,57,0.42,b'Desktop',31,0,1
b'4300',b'Male',18,b'AU',b'Family',109,93,0.45,b'Mobile',0,1,0
b'4301',b'Female',52,b'CA',b'Premium',145,90,0.14,b'Desktop',0,1,0
b'4302',b'Male',26,b'CA',b'Premium',148,91,0.01,b'Web',0,1,0
b'4303',b'Other',26,b'UK',b'Premium',244,12,0.3,b'Desktop',0,1,0
b'4304',b'Other',41,b'CA',b'Family',192,81,0.43,b'Desktop',0,1,0
b'4305',b'Male',33,b'US',b'Family',236,64,0.34,b'Web',0,1,0
b'4306',b'Other',19,b'AU',b'Free',46,22,0.11,b'Mobile',48,0,0
b'4307',b'Male',22,b'DE',b'Free',282,31,0.6,b'Desktop',6,0,0
b'4308',b'Male',49,b'DE',b'Family',286,60,0.57,b'Mobile',0,1,0
b'4309',b'Male',46,b'IN',b'Family',49,74,0.2,b'Desktop',0,1,1
b'4310',b'Female',59,b'FR',b'Premium',25,41,0.42,b'Mobile',0,1,1
b'4311',b'Other',22,b'IN',b'Student',40,98,0.44,b'Desktop',0,1,0
b'4312',b'Male',18,b'US',b'Student',131,10,0.3,b'Web',0,1,0
b'4313',b'Male',30,b'US',b'Free',103,11,0.25,b'Desktop',24,0,0
b'4314',b'Female',38,b'US',b'Student',180,77,0.08,b'Desktop',0,1,0
b'4315',b'Female',28,b'AU',b'Student',45,97,0.39,b'Mobile',0,1,0
b'4316',b'Female',26,b'PK',b'Premium',13,39,0.31,b'Web',0,1,0
b'4317',b'Male',30,b'UK',b'Family',154,77,0.29,b'Desktop',0,1,0
b'4318',b'Male',24,b'PK',b'Premium',52,86,0.28,b'Desktop',0,1,0
b'4319',b'Other',28,b'FR',b'Family',292,5,0.41,b'Mobile',0,1,0
b'4320',b'Male',18,b'DE',b'Family',182,90,0.13,b'Desktop',0,1,1
b'4321',b'Male',21,b'FR',b'Family',24,63,0.26,b'Desktop',0,1,0
b'4322',b'Female',27,b'US',b'Family',167,79,0.07,b'Desktop',0,1,0
b'4323',b'Male',55,b'PK',b'Family',139,7,0.06,b'Mobile',0,1,1
b'4324',b'Male',35,b'IN',b'Family',53,73,0.18,b'Desktop',0,1,0
b'4325',b'Male',38,b'FR',b'Premium',253,47,0.38,b'Web',0,1,0
b'4326',b'Male',24,b'FR',b'Premium',25,98,0.5,b'Web',0,1,0
b'4327',b'Other',33,b'AU',b'Student',31,97,0.26,b'Desktop',0,1,1
b'4328',b'Male',31,b'FR',b'Family',150,43,0.44,b'Web',0,1,1
b'4329',b'Other',57,b'AU',b'Premium',123,8,0.57,b'Web',0,1,0
b'4330',b'Male',45,b'DE',b'Premium',248,14,0.45,b'Mobile',0,1,0
b'4331',b'Other',53,b'FR',b'Free',167,2,0.1,b'Mobile',34,0,0
b'4332',b'Other',45,b'DE',b'Free',219,68,0.6,b'Desktop',45,0,0
b'4333',b'Male',33,b'AU',b'Free',160,40,0.03,b'Web',18,0,0
b'4334',b'Other',16,b'IN',b'Student',60,12,0.19,b'Desktop',0,1,0
b'4335',b'Female',36,b'PK',b'Family',211,48,0.42,b'Mobile',0,1,1
b'4336',b'Other',28,b'UK',b'Student',63,82,0.17,b'Desktop',0,1,1
b'4337',b'Female',28,b'US',b'Premium',114,23,0.09,b'Desktop',0,1,0
b'4338',b'Male',49,b'PK',b'Student',274,38,0.1,b'Desktop',0,1,0
b'4339',b'Other',59,b'PK',b'Student',97,35,0.01,b'Mobile',0,1,0
b'4340',b'Male',53,b'US',b'Premium',244,82,0.31,b'Mobile',0,1,0
b'4341',b'Other',34,b'DE',b'Premium',286,56,0.19,b'Desktop',0,1,0
b'4342',b'Female',20,b'US',b'Free',133,65,0.04,b'Desktop',29,0,0
b'4343',b'Male',35,b'DE',b'Premium',199,91,0.02,b'Mobile',0,1,0
b'4344',b'Female',16,b'UK',b'Premium',117,56,0.0,b'Web',0,1,1
b'4345',b'Female',42,b'AU',b'Student',233,94,0.37,b'Web',0,1,0
b'4346',b'Male',39,b'FR',b'Free',132,69,0.58,b'Web',31,0,0
b'4347',b'Male',31,b'PK',b'Premium',79,17,0.3,b'Desktop',0,1,0
b'4348',b'Other',32,b'DE',b'Student',115,56,0.01,b'Mobile',0,1,0
b'4349',b'Male',16,b'CA',b'Premium',214,6,0.15,b'Web',0,1,1
b'4350',b'Male',51,b'CA',b'Free',165,81,0.54,b'Mobile',20,0,0
b'4351',b'Other',59,b'US',b'Family',85,79,0.09,b'Mobile',0,1,0
b'4352',b'Other',45,b'PK',b'Free',90,29,0.06,b'Desktop',14,0,1
b'4353',b'Male',44,b'IN',b'Premium',208,2,0.51,b'Mobile',0,1,0
b'4354',b'Other',50,b'PK',b'Premium',94,89,0.33,b'Web',0,1,0
b'4355',b'Female',25,b'PK',b'Free',251,68,0.28,b'Web',14,0,0
b'4356',b'Other',31,b'AU',b'Family',268,16,0.49,b'Desktop',0,1,0
b'4357',b'Female',55,b'PK',b'Free',133,75,0.39,b'Desktop',10,0,0
b'4358',b'Female',43,b'UK',b'Family',124,16,0.49,b'Mobile',0,1,0
b'4359',b'Female',51,b'IN',b'Free',17,2,0.39,b'Desktop',18,0,0
b'4360',b'Other',33,b'AU',b'Family',167,99,0.22,b'Desktop',0,1,0
b'4361',b'Female',47,b'UK',b'Student',98,3,0.0,b'Web',0,1,0
b'4362',b'Male',45,b'PK',b'Free',93,83,0.04,b'Web',32,0,0
b'4363',b'Female',58,b'CA',b'Student',159,4,0.14,b'Desktop',0,1,1
b'4364',b'Female',32,b'US',b'Premium',147,88,0.15,b'Web',0,1,0
b'4365',b'Female',22,b'PK',b'Student',151,30,0.06,b'Desktop',0,1,0
b'4366',b'Female',47,b'CA',b'Free',105,30,0.51,b'Mobile',5,0,0
b'4367',b'Other',40,b'US',b'Student',296,57,0.14,b'Desktop',0,1,0
b'4368',b'Male',40,b'CA',b'Student',131,37,0.47,b'Mobile',0,1,0
b'4369',b'Other',34,b'PK',b'Family',47,28,0.17,b'Web',0,1,0
b'4370',b'Female',57,b'PK',b'Premium',129,78,0.54,b'Mobile',0,1,0
b'4371',b'Other',30,b'AU',b'Family',217,27,0.33,b'Web',0,1,1
b'4372',b'Other',54,b'FR',b'Premium',280,18,0.56,b'Desktop',0,1,0
b'4373',b'Other',36,b'AU',b'Family',108,15,0.04,b'Desktop',0,1,1
b'4374',b'Female',19,b'FR',b'Family',262,97,0.6,b'Web',0,1,0
b'4375',b'Female',57,b'AU',b'Student',287,73,0.41,b'Mobile',0,1,0
b'4376',b'Other',18,b'US',b'Student',118,66,0.4,b'Web',0,1,1
b'4377',b'Female',25,b'CA',b'Family',93,87,0.14,b'Mobile',0,1,0
b'4378',b'Male',50,b'AU',b'Premium',139,97,0.12,b'Mobile',0,1,0
b'4379',b'Male',16,b'FR',b'Free',259,88,0.19,b'Desktop',12,0,0
b'4380',b'Female',18,b'AU',b'Family',98,65,0.05,b'Desktop',0,1,1
b'4381',b'Female',45,b'AU',b'Family',61,77,0.21,b'Mobile',0,1,0
b'4382',b'Other',45,b'FR',b'Premium',81,70,0.43,b'Web',0,1,1
b'4383',b'Male',46,b'PK',b'Free',204,80,0.25,b'Desktop',47,0,0
b'4384',b'Female',49,b'US',b'Free',158,44,0.09,b'Desktop',34,0,1
b'4385',b'Female',21,b'FR',b'Free',174,8,0.08,b'Mobile',14,0,1
b'4386',b'Male',46,b'DE',b'Student',72,22,0.19,b'Desktop',0,1,0
b'4387',b'Male',32,b'FR',b'Student',22,81,0.41,b'Mobile',0,1,0
b'4388',b'Other',38,b'DE',b'Family',118,72,0.22,b'Mobile',0,1,0
b'4389',b'Male',21,b'FR',b'Free',292,83,0.3,b'Desktop',44,0,1
b'4390',b'Other',27,b'DE',b'Free',261,9,0.12,b'Web',48,0,0
b'4391',b'Female',35,b'AU',b'Student',15,33,0.59,b'Desktop',0,1,0
b'4392',b'Other',48,b'AU',b'Free',92,61,0.27,b'Mobile',46,0,0
b'4393',b'Female',52,b'DE',b'Family',50,55,0.35,b'Mobile',0,1,0
b'4394',b'Female',58,b'IN',b'Premium',144,54,0.33,b'Web',0,1,0
b'4395',b'Female',32,b'PK',b'Free',137,88,0.21,b'Mobile',35,0,0
b'4396',b'Male',28,b'PK',b'Family',195,78,0.38,b'Web',0,1,1
b'4397',b'Male',41,b'IN',b'Free',61,1,0.39,b'Mobile',16,0,1
b'4398',b'Female',53,b'AU',b'Family',297,2,0.37,b'Mobile',0,1,0
b'4399',b'Male',47,b'FR',b'Student',73,34,0.4,b'Web',0,1,0
b'4400',b'Female',34,b'US',b'Premium',117,53,0.41,b'Desktop',0,1,0
b'4401',b'Male',45,b'CA',b'Free',243,39,0.31,b'Desktop',47,0,0
b'4402',b'Female',19,b'UK',b'Premium',150,88,0.59,b'Web',0,1,0
b'4403',b'Male',47,b'DE',b'Premium',157,62,0.06,b'Desktop',0,1,0
b'4404',b'Male',45,b'CA',b'Free',201,39,0.51,b'Mobile',13,0,0
b'4405',b'Other',24,b'PK',b'Premium',211,74,0.15,b'Desktop',0,1,0
b'4406',b'Other',45,b'FR',b'Free',290,27,0.47,b'Mobile',29,0,1
b'4407',b'Male',30,b'US',b'Student',150,99,0.5,b'Desktop',0,1,0
b'4408',b'Female',57,b'CA',b'Family',97,30,0.33,b'Web',0,1,1
b'4409',b'Other',50,b'PK',b'Student',60,93,0.34,b'Desktop',0,1,0
b'4410',b'Female',52,b'CA',b'Family',20,60,0.6,b'Web',0,1,0
b'4411',b'Female',24,b'AU',b'Premium',249,5,0.53,b'Web',0,1,1
b'4412',b'Female',59,b'PK',b'Student',48,37,0.29,b'Mobile',0,1,1
b'4413',b'Other',23,b'US',b'Student',180,63,0.01,b'Mobile',0,1,0
b'4414',b'Other',36,b'CA',b'Family',194,91,0.07,b'Web',0,1,1
b'4415',b'Female',27,b'IN',b'Free',250,24,0.38,b'Mobile',6,0,0
b'4416',b'Female',21,b'DE',b'Free',195,55,0.07,b'Desktop',43,0,1
b'4417',b'Male',33,b'IN',b'Premium',262,60,0.31,b'Desktop',0,1,0
b'4418',b'Female',28,b'IN',b'Family',249,78,0.24,b'Web',0,1,0
b'4419',b'Other',43,b'US',b'Family',177,66,0.24,b'Desktop',0,1,0
b'4420',b'Other',49,b'US',b'Student',101,39,0.39,b'Desktop',0,1,0
b'4421',b'Female',23,b'AU',b'Student',84,23,0.04,b'Web',0,1,0
b'4422',b'Female',49,b'PK',b'Family',255,88,0.44,b'Web',0,1,0
b'4423',b'Female',23,b'CA',b'Free',234,87,0.27,b'Desktop',25,0,0
b'4424',b'Other',46,b'DE',b'Student',149,83,0.56,b'Desktop',0,1,1
b'4425',b'Male',53,b'IN',b'Free',289,55,0.25,b'Desktop',46,0,0
b'4426',b'Male',17,b'PK',b'Student',266,28,0.47,b'Desktop',0,1,1
b'4427',b'Other',35,b'PK',b'Family',214,29,0.27,b'Mobile',0,1,0
b'4428',b'Male',48,b'IN',b'Family',176,65,0.11,b'Mobile',0,1,0
b'4429',b'Female',22,b'UK',b'Premium',36,32,0.44,b'Web',0,1,0
b'4430',b'Male',22,b'IN',b'Free',291,43,0.14,b'Desktop',7,0,1
b'4431',b'Other',30,b'AU',b'Premium',176,68,0.56,b'Mobile',0,1,0
b'4432',b'Female',17,b'IN',b'Student',108,17,0.17,b'Mobile',0,1,0
b'4433',b'Male',58,b'DE',b'Family',232,15,0.01,b'Mobile',0,1,0
b'4434',b'Female',58,b'DE',b'Student',13,78,0.43,b'Mobile',0,1,0
b'4435',b'Other',26,b'US',b'Family',279,39,0.45,b'Web',0,1,0
b'4436',b'Other',39,b'IN',b'Family',45,47,0.53,b'Mobile',0,1,0
b'4437',b'Male',52,b'CA',b'Free',153,97,0.39,b'Desktop',48,0,0
b'4438',b'Male',34,b'IN',b'Free',203,56,0.04,b'Web',19,0,0
b'4439',b'Other',31,b'US',b'Family',258,75,0.38,b'Desktop',0,1,0
b'4440',b'Male',21,b'UK',b'Premium',279,45,0.16,b'Web',0,1,0
b'4441',b'Other',57,b'US',b'Free',106,47,0.4,b'Web',20,0,1
b'4442',b'Male',33,b'DE',b'Premium',101,72,0.19,b'Mobile',0,1,0
b'4443',b'Female',31,b'US',b'Premium',23,76,0.55,b'Desktop',0,1,0
b'4444',b'Male',17,b'AU',b'Student',85,66,0.49,b'Web',0,1,0
b'4445',b'Female',19,b'CA',b'Free',150,20,0.34,b'Mobile',39,0,0
b'4446',b'Other',56,b'PK',b'Family',12,66,0.56,b'Web',0,1,1
b'4447',b'Female',52,b'CA',b'Family',38,85,0.23,b'Web',0,1,1
b'4448',b'Other',48,b'DE',b'Student',44,68,0.2,b'Web',0,1,0
b'4449',b'Other',58,b'AU',b'Family',75,20,0.05,b'Web',0,1,0
b'4450',b'Other',22,b'PK',b'Family',161,78,0.29,b'Desktop',0,1,1
b'4451',b'Male',22,b'US',b'Student',66,52,0.52,b'Desktop',0,1,1
b'4452',b'Male',16,b'AU',b'Free',60,9,0.6,b'Desktop',39,0,0
b'4453',b'Female',55,b'PK',b'Free',179,44,0.3,b'Web',20,0,0
b'4454',b'Female',42,b'PK',b'Student',224,63,0.32,b'Web',0,1,1
b'4455',b'Male',54,b'UK',b'Premium',225,24,0.53,b'Desktop',0,1,0
b'4456',b'Other',52,b'IN',b'Family',74,79,0.26,b'Desktop',0,1,0
b'4457',b'Female',39,b'PK',b'Premium',226,71,0.02,b'Mobile',0,1,0
b'4458',b'Female',55,b'CA',b'Free',285,30,0.33,b'Mobile',27,0,0
b'4459',b'Male',26,b'DE',b'Family',275,19,0.17,b'Desktop',0,1,0
b'4460',b'Male',52,b'US',b'Family',247,11,0.04,b'Web',0,1,1
b'4461',b'Other',34,b'DE',b'Student',153,82,0.47,b'Desktop',0,1,0
b'4462',b'Other',16,b'IN',b'Free',296,77,0.1,b'Web',22,0,0
b'4463',b'Female',31,b'UK',b'Student',129,97,0.21,b'Desktop',0,1,0
b'4464',b'Other',47,b'US',b'Free',283,24,0.15,b'Web',28,0,0
b'4465',b'Other',30,b'AU',b'Family',79,67,0.22,b'Desktop',0,1,1
b'4466',b'Female',50,b'IN',b'Family',282,19,0.38,b'Desktop',0,1,1
b'4467',b'Female',30,b'IN',b'Free',159,57,0.46,b'Desktop',15,0,0
b'4468',b'Male',20,b'AU',b'Student',147,41,0.19,b'Mobile',0,1,0
b'4469',b'Male',29,b'PK',b'Free',92,96,0.08,b'Web',43,0,0
b'4470',b'Male',26,b'FR',b'Free',86,65,0.0,b'Desktop',32,0,0
b'4471',b'Other',45,b'AU',b'Free',209,81,0.26,b'Mobile',26,0,1
b'4472',b'Male',21,b'AU',b'Premium',157,64,0.4,b'Mobile',0,1,1
b'4473',b'Other',17,b'US',b'Student',224,5,0.25,b'Web',0,1,0
b'4474',b'Male',34,b'CA',b'Student',278,28,0.25,b'Desktop',0,1,0
b'4475',b'Other',41,b'UK',b'Student',183,66,0.4,b'Web',0,1,0
b'4476',b'Other',47,b'FR',b'Free',135,28,0.32,b'Desktop',34,0,0
b'4477',b'Other',21,b'US',b'Student',36,1,0.02,b'Mobile',0,1,0
b'4478',b'Female',44,b'CA',b'Free',209,34,0.44,b'Mobile',19,0,0
b'4479',b'Other',32,b'DE',b'Family',159,88,0.31,b'Mobile',0,1,0
b'4480',b'Male',30,b'IN',b'Free',204,97,0.31,b'Web',9,0,0
b'4481',b'Male',19,b'DE',b'Student',235,86,0.36,b'Desktop',0,1,0
b'4482',b'Female',33,b'UK',b'Premium',115,30,0.58,b'Desktop',0,1,1
b'4483',b'Other',43,b'CA',b'Free',201,37,0.19,b'Web',49,0,0
b'4484',b'Male',52,b'UK',b'Premium',46,75,0.07,b'Web',0,1,0
b'4485',b'Male',21,b'FR',b'Family',83,67,0.39,b'Web',0,1,1
b'4486',b'Male',55,b'AU',b'Student',98,70,0.07,b'Desktop',0,1,0
b'4487',b'Male',59,b'DE',b'Premium',251,21,0.02,b'Web',0,1,0
b'4488',b'Male',19,b'CA',b'Premium',241,20,0.03,b'Mobile',0,1,0
b'4489',b'Female',36,b'UK',b'Free',276,29,0.56,b'Web',47,0,0
b'4490',b'Female',33,b'IN',b'Premium',41,90,0.56,b'Desktop',0,1,0
b'4491',b'Other',57,b'DE',b'Student',57,42,0.37,b'Desktop',0,1,1
b'4492',b'Male',51,b'DE',b'Family',296,31,0.49,b'Mobile',0,1,0
b'4493',b'Male',51,b'PK',b'Student',223,55,0.42,b'Desktop',0,1,0
b'4494',b'Male',55,b'IN',b'Premium',273,66,0.05,b'Mobile',0,1,1
b'4495',b'Male',30,b'AU',b'Free',150,9,0.05,b'Web',40,0,0
b'4496',b'Male',41,b'PK',b'Free',20,84,0.52,b'Mobile',17,0,1
b'4497',b'Male',54,b'IN',b'Student',51,60,0.18,b'Mobile',0,1,0
b'4498',b'Female',49,b'IN',b'Premium',25,6,0.34,b'Web',0,1,0
b'4499',b'Male',27,b'DE',b'Free',297,18,0.15,b'Desktop',41,0,0
b'4500',b'Female',55,b'DE',b'Student',235,72,0.55,b'Mobile',0,1,0
b'4501',b'Male',56,b'AU',b'Family',117,9,0.56,b'Web',0,1,0
b'4502',b'Female',45,b'US',b'Family',77,92,0.12,b'Mobile',0,1,0
b'4503',b'Female',46,b'PK',b'Free',296,52,0.33,b'Mobile',31,0,0
b'4504',b'Other',31,b'IN',b'Premium',65,51,0.19,b'Web',0,1,0
b'4505',b'Female',33,b'PK',b'Premium',133,11,0.43,b'Mobile',0,1,1
b'4506',b'Male',20,b'PK',b'Premium',107,85,0.1,b'Mobile',0,1,0
b'4507',b'Female',26,b'US',b'Family',75,73,0.5,b'Web',0,1,1
b'4508',b'Female',46,b'PK',b'Free',225,18,0.0,b'Web',48,0,0
b'4509',b'Other',31,b'UK',b'Student',147,27,0.24,b'Desktop',0,1,0
b'4510',b'Male',36,b'AU',b'Free',34,24,0.35,b'Desktop',23,0,0
b'4511',b'Male',24,b'CA',b'Premium',267,54,0.02,b'Mobile',0,1,1
b'4512',b'Other',51,b'UK',b'Free',97,36,0.25,b'Desktop',10,0,0
b'4513',b'Other',29,b'IN',b'Free',254,81,0.59,b'Mobile',27,0,0
b'4514',b'Other',33,b'US',b'Student',253,30,0.07,b'Mobile',0,1,0
b'4515',b'Female',46,b'IN',b'Premium',182,20,0.47,b'Desktop',0,1,0
b'4516',b'Other',23,b'IN',b'Free',27,95,0.4,b'Mobile',47,0,0
b'4517',b'Other',19,b'AU',b'Family',51,76,0.04,b'Desktop',0,1,0
b'4518',b'Male',33,b'US',b'Premium',149,36,0.32,b'Mobile',0,1,0
b'4519',b'Other',24,b'FR',b'Free',271,7,0.12,b'Desktop',48,0,0
b'4520',b'Male',16,b'PK',b'Premium',289,42,0.15,b'Mobile',0,1,0
b'4521',b'Other',28,b'CA',b'Student',293,40,0.25,b'Mobile',0,1,0
b'4522',b'Female',58,b'US',b'Free',257,56,0.25,b'Mobile',24,0,0
b'4523',b'Other',52,b'IN',b'Free',63,99,0.41,b'Desktop',15,0,0
b'4524',b'Other',58,b'DE',b'Free',22,74,0.25,b'Mobile',20,0,1
b'4525',b'Male',57,b'PK',b'Free',230,65,0.49,b'Desktop',15,0,1
b'4526',b'Other',18,b'PK',b'Premium',155,79,0.32,b'Mobile',0,1,0
b'4527',b'Male',42,b'AU',b'Family',193,24,0.56,b'Web',0,1,0
b'4528',b'Female',32,b'CA',b'Family',65,88,0.06,b'Web',0,1,0
b'4529',b'Male',40,b'FR',b'Family',29,20,0.57,b'Web',0,1,0
b'4530',b'Male',53,b'IN',b'Family',265,14,0.39,b'Mobile',0,1,0
b'4531',b'Male',25,b'IN',b'Premium',43,6,0.09,b'Desktop',0,1,1
b'4532',b'Female',23,b'UK',b'Student',98,33,0.13,b'Web',0,1,0
b'4533',b'Male',40,b'CA',b'Free',86,18,0.31,b'Mobile',48,0,0
b'4534',b'Other',25,b'PK',b'Student',34,91,0.11,b'Desktop',0,1,0
b'4535',b'Other',49,b'AU',b'Student',113,42,0.32,b'Desktop',0,1,0
b'4536',b'Female',28,b'DE',b'Free',255,68,0.1,b'Mobile',45,0,1
b'4537',b'Other',59,b'CA',b'Family',38,30,0.15,b'Web',0,1,0
b'4538',b'Other',51,b'US',b'Premium',209,12,0.27,b'Desktop',0,1,0
b'4539',b'Female',40,b'AU',b'Free',35,43,0.12,b'Mobile',38,0,0
b'4540',b'Other',19,b'UK',b'Family',65,14,0.07,b'Mobile',0,1,0
b'4541',b'Male',33,b'DE',b'Free',219,55,0.52,b'Web',7,0,0
b'4542',b'Female',21,b'FR',b'Premium',103,82,0.37,b'Web',0,1,1
b'4543',b'Female',17,b'UK',b'Free',204,6,0.49,b'Web',44,0,0
b'4544',b'Female',38,b'FR',b'Free',42,31,0.51,b'Mobile',15,0,0
b'4545',b'Male',35,b'IN',b'Family',194,76,0.12,b'Desktop',0,1,0
b'4546',b'Female',30,b'CA',b'Family',32,35,0.31,b'Desktop',0,1,0
b'4547',b'Other',37,b'DE',b'Premium',22,91,0.3,b'Desktop',0,1,0
b'4548',b'Other',42,b'DE',b'Family',74,97,0.02,b'Desktop',0,1,0
b'4549',b'Male',26,b'UK',b'Free',233,69,0.42,b'Desktop',16,0,0
b'4550',b'Other',24,b'CA',b'Free',88,72,0.3,b'Web',41,0,0
b'4551',b'Male',45,b'AU',b'Premium',52,74,0.54,b'Desktop',0,1,1
b'4552',b'Female',23,b'FR',b'Student',232,30,0.52,b'Mobile',0,1,0
b'4553',b'Other',56,b'IN',b'Student',221,72,0.3,b'Desktop',0,1,0
b'4554',b'Other',39,b'UK',b'Premium',239,39,0.1,b'Mobile',0,1,0
b'4555',b'Other',49,b'DE',b'Family',105,99,0.01,b'Web',0,1,0
b'4556',b'Other',20,b'IN',b'Family',186,26,0.41,b'Desktop',0,1,0
b'4557',b'Female',24,b'CA',b'Premium',205,86,0.21,b'Mobile',0,1,0
b'4558',b'Other',56,b'FR',b'Premium',249,96,0.19,b'Desktop',0,1,1
b'4559',b'Female',23,b'UK',b'Family',242,2,0.34,b'Mobile',0,1,0
b'4560',b'Female',54,b'FR',b'Family',108,65,0.26,b'Web',0,1,0
b'4561',b'Male',19,b'DE',b'Student',179,61,0.19,b'Mobile',0,1,1
b'4562',b'Female',32,b'PK',b'Premium',106,94,0.07,b'Desktop',0,1,0
b'4563',b'Other',31,b'FR',b'Student',11,61,0.0,b'Web',0,1,0
b'4564',b'Male',32,b'FR',b'Family',116,77,0.57,b'Mobile',0,1,0
b'4565',b'Other',29,b'UK',b'Premium',42,51,0.6,b'Mobile',0,1,0
b'4566',b'Male',36,b'UK',b'Free',192,45,0.35,b'Web',37,0,1
b'4567',b'Female',30,b'UK',b'Family',96,10,0.39,b'Desktop',0,1,0
b'4568',b'Other',51,b'DE',b'Premium',279,13,0.22,b'Web',0,1,1
b'4569',b'Other',23,b'US',b'Family',105,15,0.49,b'Desktop',0,1,1
b'4570',b'Other',55,b'PK',b'Family',204,10,0.12,b'Desktop',0,1,0
b'4571',b'Male',48,b'PK',b'Family',174,99,0.39,b'Web',0,1,0
b'4572',b'Other',19,b'AU',b'Premium',125,95,0.57,b'Desktop',0,1,1
b'4573',b'Other',44,b'FR',b'Free',241,42,0.19,b'Mobile',33,0,1
b'4574',b'Male',59,b'DE',b'Family',195,21,0.54,b'Desktop',0,1,0
b'4575',b'Female',39,b'CA',b'Free',68,43,0.1,b'Mobile',5,0,1
b'4576',b'Male',59,b'FR',b'Premium',187,79,0.31,b'Mobile',0,1,1
b'4577',b'Other',45,b'AU',b'Family',61,95,0.29,b'Web',0,1,1
b'4578',b'Male',39,b'CA',b'Student',112,53,0.27,b'Mobile',0,1,0
b'4579',b'Other',31,b'US',b'Premium',103,44,0.52,b'Desktop',0,1,0
b'4580',b'Female',51,b'PK',b'Student',126,22,0.58,b'Mobile',0,1,0
b'4581',b'Male',18,b'UK',b'Premium',276,22,0.18,b'Mobile',0,1,0
b'4582',b'Female',58,b'DE',b'Premium',225,82,0.06,b'Desktop',0,1,0
b'4583',b'Female',35,b'UK',b'Free',227,82,0.59,b'Desktop',7,0,1
b'4584',b'Other',45,b'US',b'Free',181,87,0.57,b'Mobile',40,0,0
b'4585',b'Other',44,b'IN',b'Student',255,74,0.43,b'Desktop',0,1,0
b'4586',b'Female',20,b'US',b'Premium',112,45,0.55,b'Web',0,1,0
b'4587',b'Female',48,b'AU',b'Free',29,99,0.4,b'Desktop',20,0,0
b'4588',b'Female',50,b'FR',b'Premium',129,25,0.34,b'Mobile',0,1,0
b'4589',b'Other',48,b'US',b'Free',107,6,0.06,b'Web',45,0,0
b'4590',b'Female',46,b'AU',b'Premium',281,72,0.11,b'Web',0,1,1
b'4591',b'Other',23,b'DE',b'Family',28,87,0.39,b'Desktop',0,1,0
b'4592',b'Male',40,b'DE',b'Student',132,39,0.09,b'Desktop',0,1,0
b'4593',b'Male',27,b'US',b'Premium',274,17,0.24,b'Desktop',0,1,1
